ID,X_mm,Y_mm,Intensity,Classification
9e954ade-7269-4cb7-8155-b1634a10dcf7,-7.2,3,0.3931,destructive
ddf5aaaa-6fd2-4f70-8336-8a87aa4a31f5,-5.4,3,0.5455,destructive
07bf7d42-b233-444e-91ae-68da88a93678,-5.2,3,0.8302,destructive
4ab52b9b-f5eb-49d9-ab46-e8bf3afccac1,-5,3,0.6984,destructive
b7715483-61b6-4dd6-ada8-47bd4bb3668a,-4.4,3,0.3837,constructive
4bd21e59-e0d0-4f84-9f0d-555b61065629,-4.2,3,0.3043,constructive
3ac06303-329d-41ac-b548-c2641b7a45a5,-3.8,3,0.3473,constructive
9d4310c3-5843-4c76-96e8-ad352ae4ffd1,-3.6,3,0.6445,constructive
ecd9a877-83ba-4aa7-aa92-fe396560fd21,-3.4,3,0.8579,constructive
75cf8399-ad1b-4282-a6cf-f2f5adbd12be,-3.2,3,0.7461,constructive
01a24677-5cfc-4fc1-81e4-a5b43bd74127,-2.6,3,0.6254,destructive
e6f0277a-c8b6-4b69-b1aa-eb9ea413b4b3,-2.4,3,0.6648,destructive
5f02e0e8-e32f-4860-8fea-c83b75df78fe,-2.2,3,0.4659,destructive
df08fd7a-d711-4a95-baad-9ad007f86169,-1.4,3,0.3107,destructive
d5ad60dc-201c-4dee-9bdc-e1326e15a74c,-1.2,3,0.3227,destructive
4cc5a728-e27f-4f80-814f-2618b871c622,-0.2,3,0.4303,destructive
49da93c2-9c7c-49e4-88f8-ea02162959f9,0,3,0.4962,destructive
1e29469f-4d5f-4c63-b817-f8b3fbba866c,0.2,3,0.4303,destructive
f7fcef97-febf-4c55-9219-6c693dc57fdd,1.2,3,0.3227,destructive
8c8e6e99-f02d-49be-9078-e35532b80754,1.4,3,0.3107,destructive
12368576-d606-4280-88b1-2ac8ce4304fc,2.2,3,0.4659,destructive
2505e0cc-49af-48cf-b298-e09ce9934ab1,2.4,3,0.6648,destructive
d7623901-40f3-493e-9356-c8bf084f5481,2.6,3,0.6254,destructive
05676398-df48-4f71-a164-3dbb53c0690b,3.2,3,0.7461,constructive
f9a9c837-e0f3-4a75-97d4-5af5918a8bea,3.4,3,0.8579,constructive
7aab0c23-5498-4e9b-b13f-93376d262adc,3.6,3,0.6445,constructive
55567066-4dcf-424d-88b1-ff6744b38691,3.8,3,0.3473,constructive
2942231d-f34e-403c-bd49-4e25d32600b9,4.2,3,0.3043,constructive
1e304f83-29d5-45cc-a887-0ca591d46407,4.4,3,0.3837,constructive
e2c3dfc3-37f8-499e-a117-8b94d60878fa,5,3,0.6984,destructive
a528e661-f9e7-4905-8c23-07e41847c016,5.2,3,0.8302,destructive
a2328d6d-6fbe-442a-af06-89f2efb80e5e,5.4,3,0.5455,destructive
783fe752-89dc-46b0-804d-3e0af085abdd,7.2,3,0.3931,destructive
6114a735-1369-4b80-a343-91c928c30f85,7.4,3,0.577,destructive
f0b2730f-8cf9-41fc-95ed-082cd38bf8f8,7.6,3,0.3158,destructive
4503f7e7-fa28-4c97-b326-caf18abbab68,7.8,3,0.3089,constructive
b1aa9c86-1094-4127-8989-34e7dc999ecf,8,3,0.8422,constructive
4da9fff9-133f-4e39-81f0-9884476ab387,8.2,3,0.8719,constructive
a8e1f97b-32a8-4ccf-b0c9-5b53f2bad0bc,8.4,3,0.4244,constructive
1036fb0f-8537-4acd-a005-0892c1d0475f,9.8,3,0.3301,destructive
5ce5ddea-43f5-4a4f-bc4a-2d7fa12c6314,-9.6,3.2,0.5242,destructive
70dcce2b-1c38-4737-9565-995e47c4f148,-9.4,3.2,0.4015,destructive
