ID,X_mm,Y_mm,Intensity,Classification
6b890162-01ff-4278-910d-eb6c18881efb,6.2,3,0.5771,constructive
9028dc15-2dec-4fae-9de8-ee2195524b16,6.4,3,0.3246,constructive
2f9e14a7-a6c3-433b-994b-325a7e898981,7.2,3,0.8214,constructive
4817afe6-78d7-454c-83b3-0032cbd02ed2,7.4,3,0.8135,constructive
75967564-0dbf-4988-a2e3-ec3163d0c834,8.6,3,0.4525,destructive
8622899e-a400-4aa2-885c-1cc103480174,9.6,3,0.3386,destructive
008485a4-455e-4f7d-9baa-f4d1567bbf8e,10,3,0.6157,constructive
249f7d4d-37e7-4868-a585-83fc4b7cc68a,-9.2,3.2,0.7149,constructive
c076d9aa-f69c-442e-acee-4012361ae65e,-9,3.2,0.4167,constructive
054f034c-d833-40ac-85bd-1cc4a91781d0,-8.8,3.2,0.3546,destructive
f4a2e135-c4e6-4b3e-8468-4882bd2daa1c,-8.6,3.2,0.7891,destructive
777b4147-67c8-45ac-8de8-026b4bd8df81,-8.4,3.2,0.5798,destructive
ccb0a21e-eb18-49d2-89ab-9503a4b24d86,-7.4,3.2,0.4099,constructive
df85a9e3-a7e6-435d-bc07-5fee4b866345,-7.2,3.2,0.4144,constructive
5c0ffa73-f623-428f-82c6-c146d84dc1e3,-6.8,3.2,0.3579,destructive
e2e1ef3b-134e-4cef-9c80-48c046ac8631,-6.4,3.2,0.5239,constructive
a4f9488d-c2e2-4a34-8795-39abddc05520,-6.2,3.2,0.9004,constructive
56f8ed35-32f5-4e2a-817a-300822207e0e,-6,3.2,0.6927,constructive
0274ed43-9eb4-4204-95a8-ed431184cec0,-5.2,3.2,0.3003,constructive
c4035cc5-20c3-4650-b387-f34c39612323,-4.8,3.2,0.3443,destructive
00538900-83b4-4a7e-be98-a86ca00a08bc,-4.2,3.2,0.4652,constructive
762a3789-0d80-4c9a-9b31-940d042567e0,-4,3.2,0.3058,constructive
521aa832-f79a-4166-9808-34529e9bb9bd,-3.6,3.2,0.4041,destructive
37ac0101-4707-4a24-9c4a-8d72c20271f8,-2.6,3.2,0.3197,destructive
0a542d55-d2c2-4df4-922d-76802e0ff766,-1.6,3.2,0.5688,destructive
cfff8317-7166-4607-bf1c-ce91831c82f5,-1.4,3.2,0.7891,destructive
7fa24e1d-e0eb-45df-9d6c-7d38ea26839e,-1.2,3.2,0.5375,destructive
c1b89a1d-63aa-4131-9177-be620db74716,-0.8,3.2,0.5632,constructive
fd28f0a0-8398-46f1-bf31-eb7397eb01b3,-0.6,3.2,0.6137,constructive
c654f36a-b87e-48a0-b837-c37d3fc2645c,-0.2,3.2,0.3677,destructive
334715ed-232d-48e4-871b-21ed04686c5c,0,3.2,0.618,destructive
c621f1bf-0850-4989-9564-5d8f8c1404a7,0.2,3.2,0.3677,destructive
d370f601-e882-4df5-a6e1-bcd37761a985,0.6,3.2,0.6137,constructive
96f9f201-f832-4aa9-8376-ddd4310ef9ed,0.8,3.2,0.5632,constructive
badd6bf3-3450-4b5c-a392-8d7f3e30eb31,1.2,3.2,0.5375,destructive
69d04574-2ee4-4775-b621-9b42531fe657,1.4,3.2,0.7891,destructive
fa9a66c1-20d6-4ca0-8d4b-2e16906b207b,1.6,3.2,0.5688,destructive
1bd78ac6-f84c-49f1-9cb0-f437c7a90ce1,2.6,3.2,0.3197,destructive
6f1ce9af-3d12-4891-b3c2-300db2f50536,3.6,3.2,0.4041,destructive
63bb43bb-30b0-4b7d-a0ad-7c2f16084157,4,3.2,0.3058,constructive
7f3350de-cc2b-4cad-900a-47c63be442e9,4.2,3.2,0.4652,constructive
63384f9e-2432-4c79-a4f1-13cb5a5c3269,4.8,3.2,0.3443,destructive
79bf1c36-9ced-4ea2-af8a-55359b345cb0,5.2,3.2,0.3003,constructive
c85775d3-29f3-4706-92e7-4df2b0a1ec65,6,3.2,0.6927,constructive
a5d5e9d4-9af0-48b8-b7a9-e1d754f7513d,6.2,3.2,0.9004,constructive
